0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000331,0.000665,0.001001,0.001342,0.001690,0.002045,0.002411,0.002787,0.003177,0.003582,0.004003,0.004442,0.004903,0.005385,0.005893,0.006427,0.006990,0.007585,0.008213,0.008879,0.009583,0.010330,0.011123,0.011964,0.012858,0.013807,0.014816,0.015889,0.017031,0.018245,0.019536,0.020911,0.022375,0.023932,0.025591,0.027357,0.029237,0.031240,0.033373,0.035645,0.038064,0.040642,0.043388,0.046313,0.049429,0.052749,0.056286,0.060055,0.064070
0.000000,0.000662,0.001327,0.001998,0.002679,0.003373,0.004083,0.004812,0.005564,0.006342,0.007149,0.007990,0.008868,0.009786,0.010750,0.011762,0.012828,0.013952,0.015139,0.016394,0.017722,0.019129,0.020620,0.022202,0.023881,0.025664,0.027559,0.029573,0.031715,0.033993,0.036416,0.038994,0.041738,0.044658,0.047768,0.051078,0.054602,0.058356,0.062353,0.066610,0.071144,0.075973,0.081117,0.086598,0.092435,0.098655,0.105281,0.112341,0.119863,0.127877
0.000000,0.000989,0.001984,0.002987,0.004006,0.005043,0.006104,0.007195,0.008319,0.009482,0.010689,0.011946,0.013258,0.014631,0.016071,0.017585,0.019179,0.020859,0.022633,0.024509,0.026494,0.028597,0.030826,0.033191,0.035701,0.038367,0.041200,0.044210,0.047412,0.050816,0.054439,0.058293,0.062394,0.066760,0.071408,0.076356,0.081625,0.087235,0.093210,0.099573,0.106351,0.113570,0.121260,0.129452,0.138179,0.147476,0.157381,0.167934,0.179178,0.191159
0.000000,0.001313,0.002632,0.003965,0.005316,0.006693,0.008101,0.009548,0.011040,0.012583,0.014185,0.015853,0.017594,0.019417,0.021328,0.023337,0.025451,0.027681,0.030036,0.032525,0.035159,0.037949,0.040907,0.044045,0.047376,0.050913,0.054672,0.058667,0.062915,0.067433,0.072239,0.077353,0.082796,0.088589,0.094756,0.101322,0.108313,0.115757,0.123685,0.132129,0.141122,0.150702,0.160905,0.171775,0.183355,0.195691,0.208834,0.222837,0.237757,0.253655
0.000000,0.001631,0.003271,0.004926,0.006605,0.008316,0.010065,0.011863,0.013716,0.015634,0.017624,0.019696,0.021859,0.024123,0.026498,0.028993,0.031621,0.034391,0.037316,0.040408,0.043680,0.047147,0.050821,0.054720,0.058858,0.063252,0.067921,0.072884,0.078161,0.083774,0.089744,0.096097,0.102858,0.110055,0.117715,0.125872,0.134557,0.143805,0.153653,0.164142,0.175314,0.187214,0.199890,0.213393,0.227778,0.243103,0.259430,0.276825,0.295360,0.315108
0.000000,0.001943,0.003896,0.005867,0.007867,0.009905,0.011989,0.014130,0.016337,0.018621,0.020991,0.023459,0.026036,0.028732,0.031560,0.034532,0.037661,0.040961,0.044444,0.048127,0.052024,0.056152,0.060528,0.065171,0.070099,0.075332,0.080893,0.086803,0.093088,0.099771,0.106882,0.114447,0.122499,0.131069,0.140193,0.149906,0.160249,0.171262,0.182991,0.195482,0.208787,0.222958,0.238054,0.254135,0.271265,0.289516,0.308960,0.329676,0.351749,0.375267
0.000000,0.002247,0.004505,0.006785,0.009097,0.011453,0.013863,0.016339,0.018891,0.021532,0.024273,0.027127,0.030106,0.033224,0.036494,0.039931,0.043548,0.047363,0.051391,0.055649,0.060155,0.064928,0.069988,0.075356,0.081053,0.087104,0.093533,0.100367,0.107633,0.115360,0.123581,0.132329,0.141638,0.151547,0.162095,0.173325,0.185283,0.198017,0.211577,0.226020,0.241402,0.257787,0.275240,0.293832,0.313639,0.334740,0.357220,0.381172,0.406692,0.433884
0.000000,0.002542,0.005096,0.007675,0.010291,0.012955,0.015682,0.018482,0.021369,0.024356,0.027456,0.030684,0.034054,0.037580,0.041279,0.045166,0.049258,0.053572,0.058128,0.062944,0.068040,0.073439,0.079161,0.085232,0.091676,0.098520,0.105791,0.113519,0.121737,0.130477,0.139774,0.149667,0.160196,0.171402,0.183332,0.196033,0.209557,0.223958,0.239295,0.255629,0.273026,0.291557,0.311296,0.332323,0.354724,0.378588,0.404013,0.431102,0.459964,0.490718
0.000000,0.002826,0.005666,0.008533,0.011442,0.014405,0.017436,0.020549,0.023759,0.027080,0.030527,0.034116,0.037863,0.041783,0.045895,0.050217,0.054766,0.059563,0.064627,0.069981,0.075647,0.081648,0.088010,0.094759,0.101923,0.109531,0.117615,0.126207,0.135342,0.145058,0.155394,0.166392,0.178097,0.190555,0.203817,0.217937,0.232971,0.248981,0.266030,0.284189,0.303529,0.324129,0.346073,0.369449,0.394351,0.420881,0.449146,0.479260,0.511347,0.545535
0.000000,0.003099,0.006213,0.009357,0.012546,0.015795,0.019119,0.022533,0.026052,0.029694,0.033474,0.037409,0.041516,0.045815,0.050324,0.055062,0.060050,0.065309,0.070862,0.076732,0.082944,0.089524,0.096499,0.103899,0.111753,0.120094,0.128957,0.138377,0.148392,0.159045,0.170377,0.182435,0.195267,0.208925,0.223465,0.238946,0.255429,0.272981,0.291673,0.311581,0.332785,0.355370,0.379428,0.405057,0.432359,0.461445,0.492434,0.525450,0.560628,0.598111
0.000000,0.003359,0.006734,0.010143,0.013600,0.017121,0.020724,0.024424,0.028239,0.032186,0.036283,0.040548,0.045001,0.049660,0.054547,0.059682,0.065088,0.070788,0.076807,0.083169,0.089902,0.097033,0.104593,0.112612,0.121125,0.130165,0.139770,0.149979,0.160834,0.172379,0.184660,0.197728,0.211635,0.226438,0.242196,0.258974,0.276837,0.295860,0.316118,0.337694,0.360674,0.385152,0.411225,0.439001,0.468590,0.500113,0.533698,0.569480,0.607605,0.648228
0.000000,0.003605,0.007228,0.010887,0.014597,0.018377,0.022244,0.026216,0.030310,0.034547,0.038944,0.043522,0.048301,0.053301,0.058546,0.064058,0.069860,0.075978,0.082437,0.089265,0.096491,0.104144,0.112258,0.120864,0.130000,0.139702,0.150010,0.160966,0.172616,0.185006,0.198186,0.212210,0.227135,0.243022,0.259933,0.277938,0.297109,0.317524,0.339265,0.362420,0.387082,0.413351,0.441333,0.471141,0.502896,0.536726,0.572769,0.611170,0.652086,0.695683
0.000000,0.003837,0.007693,0.011586,0.015535,0.019558,0.023673,0.027900,0.032258,0.036766,0.041446,0.046317,0.051403,0.056725,0.062306,0.068171,0.074346,0.080856,0.087729,0.094995,0.102684,0.110829,0.119462,0.128621,0.138342,0.148666,0.159635,0.171293,0.183689,0.196873,0.210898,0.225821,0.241703,0.258607,0.276603,0.295761,0.316161,0.337885,0.361019,0.385657,0.411900,0.439852,0.469627,0.501346,0.535136,0.571134,0.609487,0.650349,0.693888,0.740278
0.000000,0.004053,0.008126,0.012239,0.016410,0.020659,0.025006,0.029470,0.034073,0.038835,0.043778,0.048923,0.054295,0.059916,0.065811,0.072005,0.078527,0.085402,0.092662,0.100336,0.108457,0.117059,0.126177,0.135849,0.146116,0.157020,0.168604,0.180917,0.194009,0.207933,0.222745,0.238505,0.255278,0.273131,0.292136,0.312370,0.333915,0.356857,0.381289,0.407310,0.435025,0.464546,0.495992,0.529491,0.565177,0.603195,0.643700,0.686856,0.732838,0.781831
0.000000,0.004252,0.008526,0.012841,0.017217,0.021675,0.026235,0.030920,0.035749,0.040745,0.045930,0.051329,0.056964,0.062861,0.069045,0.075544,0.082386,0.089599,0.097215,0.105265,0.113785,0.122808,0.132374,0.142521,0.153291,0.164729,0.176882,0.189799,0.203532,0.218139,0.233677,0.250210,0.267805,0.286533,0.306470,0.327696,0.350297,0.374363,0.399994,0.427290,0.456364,0.487332,0.520320,0.555460,0.592896,0.632778,0.675269,0.720540,0.768776,0.820172
0.000000,0.004434,0.008891,0.013390,0.017953,0.022602,0.027358,0.032242,0.037278,0.042487,0.047895,0.053524,0.059400,0.065549,0.071997,0.078773,0.085907,0.093428,0.101369,0.109763,0.118646,0.128054,0.138028,0.148607,0.159837,0.171763,0.184434,0.197901,0.212220,0.227449,0.243650,0.260888,0.279233,0.298759,0.319545,0.341676,0.365240,0.390332,0.417055,0.445515,0.475828,0.508116,0.542509,0.579147,0.618179,0.659761,0.704063,0.751264,0.801556,0.855143
0.000000,0.004598,0.009219,0.013885,0.018617,0.023437,0.028368,0.033433,0.038654,0.044056,0.049663,0.055499,0.061592,0.067967,0.074654,0.081680,0.089076,0.096874,0.105107,0.113810,0.123020,0.132775,0.143115,0.154084,0.165727,0.178091,0.191228,0.205191,0.220037,0.235825,0.252622,0.270494,0.289513,0.309757,0.331308,0.354252,0.378683,0.404698,0.432403,0.461909,0.493336,0.526811,0.562470,0.600455,0.640922,0.684033,0.729964,0.778901,0.831042,0.886599
0.000000,0.004743,0.009510,0.014322,0.019203,0.024176,0.029262,0.034486,0.039872,0.045444,0.051227,0.057247,0.063532,0.070107,0.077004,0.084251,0.091879,0.099922,0.108414,0.117390,0.126889,0.136950,0.147615,0.158928,0.170936,0.183689,0.197237,0.211638,0.226949,0.243233,0.260556,0.278989,0.298605,0.319483,0.341710,0.365373,0.390570,0.417400,0.445974,0.476406,0.508818,0.543343,0.580119,0.619296,0.661031,0.705494,0.752865,0.803337,0.857113,0.914413
0.000000,0.004868,0.009761,0.014701,0.019711,0.024815,0.030036,0.035398,0.040926,0.046645,0.052581,0.058760,0.065211,0.071960,0.079038,0.086476,0.094306,0.102561,0.111276,0.120489,0.130238,0.140563,0.151509,0.163120,0.175444,0.188532,0.202437,0.217216,0.232930,0.249642,0.267421,0.286338,0.306469,0.327897,0.350708,0.374994,0.400852,0.428388,0.457713,0.488945,0.522210,0.557642,0.595385,0.635592,0.678424,0.724057,0.772673,0.824472,0.879662,0.938468
0.000000,0.004974,0.009973,0.015020,0.020138,0.025353,0.030687,0.036165,0.041813,0.047656,0.053720,0.060032,0.066622,0.073517,0.080748,0.088346,0.096345,0.104778,0.113681,0.123092,0.133051,0.143600,0.154781,0.166642,0.179231,0.192600,0.206805,0.221902,0.237954,0.255026,0.273187,0.292511,0.313075,0.334964,0.358265,0.383073,0.409488,0.437616,0.467572,0.499475,0.533455,0.569650,0.608205,0.649276,0.693030,0.739644,0.789306,0.842219,0.898596,0.958668
0.000000,0.005059,0.010143,0.015277,0.020483,0.025786,0.031212,0.036783,0.042528,0.048470,0.054638,0.061058,0.067760,0.074772,0.082126,0.089854,0.097989,0.106565,0.115620,0.125191,0.135319,0.146046,0.157417,0.169479,0.182282,0.195878,0.210323,0.225677,0.242001,0.259362,0.277831,0.297482,0.318395,0.340655,0.364351,0.389579,0.416442,0.445046,0.475509,0.507953,0.542509,0.579317,0.618525,0.660292,0.704788,0.752192,0.802696,0.856505,0.913838,0.974928
0.000000,0.005123,0.010272,0.015471,0.020743,0.026114,0.031608,0.037251,0.043068,0.049086,0.055331,0.061833,0.068619,0.075720,0.083167,0.090993,0.099230,0.107914,0.117083,0.126775,0.137030,0.147893,0.159407,0.171621,0.184584,0.198351,0.212978,0.228524,0.245054,0.262633,0.281333,0.301231,0.322407,0.344946,0.368939,0.394484,0.421684,0.450648,0.481493,0.514344,0.549334,0.586604,0.626304,0.668596,0.713650,0.761649,0.812787,0.867272,0.925325,0.987182
0.000000,0.005167,0.010359,0.015602,0.020918,0.026335,0.031875,0.037565,0.043431,0.049499,0.055798,0.062354,0.069197,0.076358,0.083867,0.091758,0.100064,0.108821,0.118066,0.127838,0.138179,0.149132,0.160742,0.173057,0.186128,0.200010,0.214758,0.230433,0.247099,0.264824,0.283680,0.303743,0.325094,0.347820,0.372012,0.397769,0.425194,0.454398,0.485499,0.518622,0.553902,0.591480,0.631510,0.674152,0.719579,0.767976,0.819538,0.874475,0.933009,0.995379
0.000000,0.005189,0.010403,0.015668,0.021008,0.026447,0.032011,0.037725,0.043616,0.049710,0.056035,0.062618,0.069491,0.076681,0.084222,0.092146,0.100486,0.109280,0.118563,0.128376,0.138760,0.149758,0.161416,0.173782,0.186908,0.200846,0.215655,0.231395,0.248130,0.265928,0.284861,0.305006,0.326445,0.349264,0.373556,0.399419,0.426956,0.456280,0.487509,0.520768,0.556193,0.593926,0.634120,0.676937,0.722552,0.771147,0.822922,0.878085,0.936860,0.999486
0.000000,0.005189,0.010405,0.015670,0.021011,0.026451,0.032015,0.037730,0.043622,0.049716,0.056042,0.062626,0.069499,0.076690,0.084231,0.092155,0.100496,0.109290,0.118574,0.128387,0.138771,0.149769,0.161427,0.173793,0.186919,0.200857,0.215666,0.231406,0.248141,0.265938,0.284871,0.305017,0.326455,0.349274,0.373565,0.399427,0.426965,0.456288,0.487516,0.520775,0.556199,0.593931,0.634125,0.676942,0.722555,0.771150,0.822924,0.878086,0.936861,0.999486
0.000000,0.005169,0.010364,0.015608,0.020927,0.026345,0.031888,0.037580,0.043448,0.049518,0.055818,0.062376,0.069221,0.076383,0.083894,0.091786,0.100093,0.108851,0.118097,0.127870,0.138212,0.149165,0.160775,0.173090,0.186162,0.200043,0.214791,0.230466,0.247132,0.264856,0.283711,0.303773,0.325123,0.347848,0.372039,0.397795,0.425218,0.454421,0.485520,0.518642,0.553919,0.591496,0.631524,0.674164,0.719589,0.767984,0.819544,0.874479,0.933011,0.995379
0.000000,0.005127,0.010280,0.015482,0.020758,0.026132,0.031630,0.037276,0.043096,0.049117,0.055365,0.061870,0.068659,0.075762,0.083212,0.091039,0.099278,0.107964,0.117134,0.126827,0.137084,0.147947,0.159462,0.171676,0.184640,0.198407,0.213033,0.228579,0.245107,0.262686,0.281385,0.301282,0.322456,0.344993,0.368984,0.394527,0.421724,0.450686,0.481528,0.514377,0.549364,0.586630,0.626328,0.668616,0.713667,0.761662,0.812797,0.867279,0.925328,0.987182
0.000000,0.005064,0.010154,0.015292,0.020503,0.025811,0.031241,0.036818,0.042566,0.048513,0.054685,0.061109,0.067814,0.074830,0.082187,0.089918,0.098055,0.106634,0.115691,0.125263,0.135393,0.146121,0.157493,0.169556,0.182359,0.195955,0.210400,0.225752,0.242076,0.259435,0.277902,0.297552,0.318463,0.340720,0.364413,0.389638,0.416497,0.445099,0.475558,0.507998,0.542550,0.579354,0.618558,0.660320,0.704811,0.752210,0.802710,0.856515,0.913843,0.974928
0.000000,0.004980,0.009986,0.015039,0.020164,0.025384,0.030724,0.036208,0.041862,0.047710,0.053779,0.060097,0.066691,0.073590,0.080825,0.088427,0.096429,0.104865,0.113771,0.123184,0.133145,0.143695,0.154877,0.166739,0.179328,0.192697,0.206901,0.221998,0.238049,0.255119,0.273278,0.292599,0.313161,0.335046,0.358344,0.383148,0.409559,0.437683,0.467634,0.499532,0.533507,0.569696,0.608246,0.649311,0.693060,0.739667,0.789324,0.842231,0.898602,0.958668
0.000000,0.004876,0.009777,0.014724,0.019742,0.024853,0.030081,0.035450,0.040985,0.046710,0.052652,0.058837,0.065293,0.072047,0.079130,0.086573,0.094406,0.102665,0.111383,0.120599,0.130350,0.140677,0.151624,0.163236,0.175560,0.188648,0.202552,0.217331,0.233043,0.249753,0.267529,0.286443,0.306571,0.327995,0.350802,0.375083,0.400937,0.428468,0.457787,0.489013,0.522272,0.557698,0.595434,0.635634,0.678460,0.724085,0.772695,0.824486,0.879669,0.938468
0.000000,0.004752,0.009527,0.014349,0.019238,0.024219,0.029314,0.034546,0.039940,0.045519,0.051309,0.057336,0.063627,0.070208,0.077110,0.084362,0.091995,0.100042,0.108538,0.117517,0.127018,0.137081,0.147748,0.159062,0.171070,0.183822,0.197370,0.211770,0.227079,0.243361,0.260681,0.279110,0.298722,0.319596,0.341818,0.365476,0.390667,0.417492,0.446059,0.476484,0.508890,0.543407,0.580176,0.619344,0.661072,0.705527,0.752890,0.803353,0.857121,0.914413
0.000000,0.004608,0.009239,0.013914,0.018656,0.023486,0.028426,0.033500,0.038730,0.044140,0.049754,0.055599,0.061698,0.068080,0.074773,0.081804,0.089206,0.097008,0.105245,0.113952,0.123164,0.132921,0.143263,0.154233,0.165877,0.178241,0.191377,0.205338,0.220182,0.235968,0.252761,0.270629,0.289644,0.309884,0.331429,0.354367,0.378791,0.404800,0.432498,0.461997,0.493416,0.526883,0.562533,0.600510,0.640967,0.684070,0.729992,0.778919,0.831051,0.886599
0.000000,0.004445,0.008912,0.013422,0.017996,0.022655,0.027421,0.032315,0.037360,0.042579,0.047995,0.053632,0.059516,0.065672,0.072127,0.078910,0.086049,0.093575,0.101520,0.109918,0.118804,0.128215,0.138190,0.148771,0.160001,0.171926,0.184596,0.198062,0.212379,0.227605,0.243802,0.261036,0.279376,0.298897,0.319678,0.341802,0.365359,0.390444,0.417159,0.445611,0.475915,0.508194,0.542578,0.579207,0.618229,0.659801,0.704093,0.751284,0.801566,0.855143
0.000000,0.004264,0.008549,0.012875,0.017263,0.021732,0.026303,0.030998,0.035837,0.040843,0.046038,0.051445,0.057088,0.062993,0.069185,0.075690,0.082538,0.089756,0.097377,0.105431,0.113954,0.122980,0.132548,0.142696,0.153467,0.164905,0.177056,0.189971,0.203703,0.218306,0.233840,0.250369,0.267959,0.286682,0.306612,0.327831,0.350424,0.374483,0.400105,0.427393,0.456457,0.487416,0.520394,0.555524,0.592949,0.632821,0.675301,0.720562,0.768787,0.820172
0.000000,0.004065,0.008151,0.012275,0.016458,0.020719,0.025077,0.029553,0.034166,0.038938,0.043891,0.049046,0.054426,0.060055,0.065957,0.072159,0.078687,0.085568,0.092833,0.100511,0.108635,0.117240,0.126360,0.136034,0.146301,0.157204,0.168788,0.181099,0.194188,0.208109,0.222917,0.238673,0.255440,0.273287,0.292286,0.312512,0.334049,0.356983,0.381407,0.407418,0.435124,0.464635,0.496070,0.529558,0.565233,0.603241,0.643735,0.686879,0.732849,0.781831
0.000000,0.003850,0.007718,0.011624,0.015585,0.019620,0.023747,0.027986,0.032354,0.036873,0.041563,0.046444,0.051539,0.056869,0.062458,0.068331,0.074512,0.081028,0.087906,0.095177,0.102869,0.111017,0.119652,0.128812,0.138534,0.148857,0.159825,0.171482,0.183875,0.197056,0.211077,0.225995,0.241871,0.258769,0.276758,0.295909,0.316301,0.338015,0.361140,0.385769,0.412002,0.439944,0.469708,0.501416,0.535194,0.571181,0.609522,0.650373,0.693899,0.740278
0.000000,0.003618,0.007254,0.010926,0.014649,0.018441,0.022320,0.026303,0.030409,0.034656,0.039064,0.043652,0.048440,0.053449,0.058702,0.064221,0.070030,0.076153,0.082618,0.089450,0.096680,0.104336,0.112452,0.121060,0.130196,0.139898,0.150205,0.161159,0.172806,0.185192,0.198368,0.212388,0.227307,0.243187,0.260092,0.278089,0.297252,0.317658,0.339390,0.362535,0.387186,0.413445,0.441415,0.471212,0.502956,0.536774,0.572805,0.611195,0.652098,0.695683
0.000000,0.003372,0.006761,0.010182,0.013651,0.017185,0.020800,0.024512,0.028338,0.032296,0.036404,0.040679,0.045140,0.049809,0.054703,0.059846,0.065259,0.070965,0.076989,0.083355,0.090092,0.097226,0.104788,0.112809,0.121322,0.130362,0.139966,0.150173,0.161025,0.172567,0.184844,0.197907,0.211808,0.226605,0.242356,0.259125,0.276981,0.295995,0.316244,0.337809,0.360779,0.385246,0.411308,0.439072,0.468650,0.500161,0.533734,0.569504,0.607618,0.648228
0.000000,0.003112,0.006239,0.009396,0.012598,0.015859,0.019194,0.022620,0.026151,0.029803,0.033593,0.037538,0.041655,0.045962,0.050479,0.055225,0.060219,0.065484,0.071042,0.076917,0.083133,0.089716,0.096693,0.104094,0.111949,0.120289,0.129151,0.138569,0.148582,0.159231,0.170559,0.182611,0.195438,0.209090,0.223623,0.239096,0.255571,0.273114,0.291797,0.311695,0.332889,0.355464,0.379511,0.405128,0.432418,0.461493,0.492470,0.525474,0.560640,0.598111
0.000000,0.002839,0.005691,0.008571,0.011492,0.014467,0.017509,0.020634,0.023855,0.027187,0.030644,0.034242,0.037998,0.041927,0.046047,0.050375,0.054931,0.059733,0.064803,0.070161,0.075831,0.081835,0.088199,0.094950,0.102114,0.109722,0.117804,0.126394,0.135527,0.145240,0.155572,0.166565,0.178264,0.190716,0.203971,0.218083,0.233110,0.249111,0.266151,0.284300,0.303630,0.324220,0.346153,0.369518,0.394409,0.420928,0.449181,0.479284,0.511358,0.545535
0.000000,0.002554,0.005120,0.007711,0.010338,0.013015,0.015752,0.018563,0.021461,0.024458,0.027568,0.030805,0.034183,0.037718,0.041424,0.045318,0.049416,0.053736,0.058296,0.063116,0.068216,0.073617,0.079342,0.085414,0.091858,0.098702,0.105972,0.113699,0.121914,0.130651,0.139944,0.149833,0.160356,0.171556,0.183480,0.196174,0.209690,0.224083,0.239411,0.255736,0.273123,0.291644,0.311373,0.332390,0.354779,0.378633,0.404047,0.431124,0.459976,0.490718
0.000000,0.002258,0.004528,0.006819,0.009142,0.011509,0.013930,0.016415,0.018978,0.021628,0.024378,0.027240,0.030228,0.033353,0.036630,0.040073,0.043697,0.047517,0.051549,0.055811,0.060320,0.065096,0.070157,0.075526,0.081224,0.087275,0.093703,0.100535,0.107799,0.115523,0.123741,0.132484,0.141788,0.151691,0.162233,0.173457,0.185408,0.198133,0.211686,0.226120,0.241493,0.257869,0.275312,0.293895,0.313691,0.334782,0.357252,0.381193,0.406703,0.433884
0.000000,0.001953,0.003916,0.005898,0.007908,0.009955,0.012049,0.014199,0.016416,0.018708,0.021087,0.023563,0.026147,0.028850,0.031685,0.034663,0.037797,0.041101,0.044589,0.048275,0.052175,0.056305,0.060683,0.065327,0.070255,0.075488,0.081048,0.086957,0.093239,0.099920,0.107027,0.114589,0.122636,0.131201,0.140319,0.150026,0.160362,0.171369,0.183090,0.195574,0.208870,0.223033,0.238120,0.254192,0.271313,0.289554,0.308989,0.329695,0.351758,0.375267
0.000000,0.001640,0.003289,0.004953,0.006641,0.008361,0.010119,0.011925,0.013786,0.015711,0.017709,0.019788,0.021958,0.024228,0.026608,0.029109,0.031741,0.034515,0.037444,0.040539,0.043814,0.047283,0.050959,0.054858,0.058996,0.063390,0.068059,0.073020,0.078296,0.083905,0.089873,0.096222,0.102980,0.110171,0.117827,0.125978,0.134657,0.143899,0.153741,0.164223,0.175388,0.187280,0.199949,0.213444,0.227820,0.243137,0.259456,0.276842,0.295368,0.315108
0.000000,0.001321,0.002648,0.003988,0.005347,0.006731,0.008147,0.009600,0.011099,0.012649,0.014257,0.015931,0.017677,0.019505,0.021421,0.023434,0.025553,0.027786,0.030144,0.032636,0.035272,0.038064,0.041023,0.044162,0.047493,0.051030,0.054788,0.058782,0.063029,0.067544,0.072348,0.077459,0.082898,0.088688,0.094851,0.101412,0.108398,0.115837,0.123760,0.132198,0.141185,0.150758,0.160955,0.171818,0.183391,0.195720,0.208856,0.222852,0.237765,0.253655
0.000000,0.000995,0.001996,0.003006,0.004030,0.005073,0.006140,0.007236,0.008365,0.009533,0.010745,0.012007,0.013323,0.014701,0.016145,0.017662,0.019259,0.020942,0.022719,0.024597,0.026584,0.028688,0.030918,0.033283,0.035794,0.038460,0.041292,0.044302,0.047502,0.050905,0.054525,0.058377,0.062476,0.066838,0.071483,0.076427,0.081692,0.087298,0.093269,0.099628,0.106400,0.113615,0.121299,0.129486,0.138207,0.147499,0.157398,0.167945,0.179184,0.191159
0.000000,0.000666,0.001335,0.002011,0.002696,0.003394,0.004108,0.004841,0.005597,0.006378,0.007189,0.008033,0.008914,0.009835,0.010801,0.011816,0.012885,0.014011,0.015199,0.016456,0.017785,0.019192,0.020684,0.022267,0.023946,0.025729,0.027624,0.029637,0.031778,0.034054,0.036476,0.039053,0.041795,0.044713,0.047820,0.051128,0.054650,0.058400,0.062394,0.066648,0.071178,0.076004,0.081145,0.086621,0.092455,0.098671,0.105293,0.112349,0.119867,0.127877
0.000000,0.000334,0.000669,0.001008,0.001351,0.001701,0.002059,0.002426,0.002804,0.003196,0.003602,0.004025,0.004467,0.004928,0.005412,0.005921,0.006456,0.007020,0.007616,0.008245,0.008911,0.009617,0.010364,0.011157,0.011998,0.012892,0.013841,0.014850,0.015922,0.017063,0.018276,0.019567,0.020941,0.022403,0.023960,0.025617,0.027382,0.029261,0.031262,0.033393,0.035663,0.038081,0.040656,0.043400,0.046323,0.049437,0.052755,0.056290,0.060057,0.064070
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
